close,high,low,open,volume,EMA,RSI,VolumeAvg,HighVolume,BuySignal,SellSignal,BullishEngulfing,BearishEngulfing,ScoreIA,TrailStop,SL,TP
120.08454132080078,120.69841545820569,117.07366174152065,117.41469879893988,81312200,107.62890572879759,59.079796631313705,92398555.0,False,False,False,False,False,40,,,
119.27580261230469,119.61683968170229,117.46342569030537,119.29528725882003,86939800,107.8314604572064,56.785112941874374,91587430.0,False,False,False,False,False,40,,,
118.66194152832031,120.19174292308256,118.42808857411595,119.46094593639897,79184500,108.01981664974751,55.03771902713074,91467560.0,False,False,False,False,False,40,,,
124.60574340820312,124.62523548902008,120.95175883034318,121.15638107461726,157243700,108.30826754989457,65.96021779079385,94770595.0,True,False,False,False,False,60,,,
124.53753662109375,125.083195941908,123.31954175566861,124.14778421139826,98208600,108.59051570765455,65.76279291698141,95967475.0,False,False,False,False,False,40,,,
125.40474700927734,126.26222014302118,124.76164215896948,125.5996232120097,94359800,108.88293712159582,67.11068814983105,96869360.0,False,False,False,False,False,40,,,
123.4169921875,125.79452063801119,122.89081749267945,125.6581058023967,192541500,109.13570329665502,61.16647607343653,102790785.0,True,False,False,False,False,60,,,
124.94680786132812,125.02476133357642,120.2891956882512,121.81899726937544,121251600,109.41067902821456,63.82232991812445,105173150.0,False,False,False,False,False,40,,,
128.50331115722656,130.96853111723706,126.33039801611169,128.24022015212188,168904800,109.74272480437129,69.11124470852238,107220425.0,True,False,False,False,False,60,,,
127.60690307617188,129.03925147681866,127.43150406974205,128.77617526932784,88223700,110.05340616562,66.47344746571977,105937900.0,False,False,False,False,True,40,,,
128.5910186767578,130.0428738137408,127.74329906375385,127.95766733547217,54930100,110.37579942668327,67.92101345704546,104859445.0,False,False,False,False,False,40,,,
133.19020080566406,133.82355230210814,130.09161358052606,130.55933439782117,124486200,110.77257162457859,73.64752410943859,108749190.0,False,False,False,False,False,40,,,
131.41680908203125,135.2364403537799,130.90038029198016,134.51539669044374,121047300,111.13160184122994,68.5649867180894,106331045.0,False,False,False,False,False,40,,,
130.29624938964844,132.50813272871576,129.98443549687033,132.1086267541331,96452100,111.4649000594633,65.48953211181289,104767240.0,False,False,False,False,False,40,,,
129.29261779785156,131.29013272873263,128.3474524139923,130.64702774975748,99116600,111.77494732447875,62.77366557104364,105272860.0,False,False,False,False,False,40,,,
126.09658813476562,130.18904830293448,123.51443728468345,130.1013562325265,143301900,112.0240193385707,54.95764312237911,108489575.0,False,False,False,False,False,40,,,
127.65560150146484,128.36692121346996,125.1416582953915,125.58988695133853,97664900,112.29587294140364,57.722910383650714,109459800.0,False,False,False,False,False,40,,,
123.35851287841797,127.69457886274444,123.14414460239527,124.44983890451066,155088000,112.48826667943868,48.82535725951378,112878600.0,False,False,False,False,False,20,,,
127.56793212890625,128.25975988289687,124.58628252358339,125.07348056022057,109578200,112.75052173073377,55.98307580219822,114246235.0,False,False,False,False,False,40,,,
128.6689910888672,129.23414253685505,126.89558328296363,129.0392514479538,105158200,113.0273646760926,57.651590280853824,113749685.0,False,False,False,False,False,40,,,
125.67757415771484,126.83710761276025,125.20986830687416,125.88220383076441,100384500,113.24736831925125,51.89593608506855,114703300.0,False,False,False,False,False,40,,,
125.50220489501953,126.36941672040446,123.6118743194809,125.2098831281038,91951100,113.46049591187331,51.57088680137214,114953865.0,False,False,False,False,False,40,,,
127.5386734008789,128.08433270307023,125.20012928631586,125.46320546323611,88636800,113.70533378124732,55.08875724659058,115426480.0,False,False,False,False,False,40,,,
125.60939025878906,127.6458743033761,125.46322193987007,127.45099807958694,90221800,113.91236085042196,51.2878214685428,112075385.0,False,False,False,False,False,40,,,
123.88471221923828,126.88585381359638,123.7482973680449,125.48272113383378,111598500,114.0857930481405,48.09327882004333,112744880.0,False,False,False,False,False,20,,,
124.55705261230469,125.41452591995923,123.68984069637378,124.50832983471444,90757300,114.26790191012597,49.41601529481963,112564755.0,False,False,False,False,False,20,,,
128.6494903564453,129.0977190154373,125.25859676461178,125.36578090905975,104319500,114.51801649180109,56.656266171783756,108153655.0,False,False,False,False,False,40,,,
133.36558532714844,136.0938972964428,130.1695674073792,130.3741971240205,120150900,114.84580029763322,63.194218697592575,108098620.0,False,False,False,False,False,40,,,
135.50924682617188,136.26927444924834,131.56294040290453,132.7906739013892,114459400,115.20516458508607,65.72498175240707,105376350.0,False,False,False,False,False,40,,,
